scene_id,attack_name,category,success,packets_sent,packets_captured,duration_ms
107734449_176000403,"Unauthorized Device Enumeration",matter_eavesdropping,0,0,0,4.5
107734449_176000403,"Matter State Injection",matter_message_injection,0,0,0,3.0
107734449_176000403,"Matter Command Hijack",matter_command_hijack,0,0,0,7.7
107734449_176000403,"TCP Connection Hijack",tcp_connection_hijack,1,0,0,518.3
107734449_176000403,"TCP Man-in-the-Middle Proxy",tcp_man_in_the_middle,1,0,4,1121.3
107734449_176000403,"TCP Connection Flood DoS",network_denial_of_service,1,50,0,522.8
107734449_176000403,"Zigbee Frame Replay",protocol_replay,1,0,0,0.0
107734449_176000403,"Zigbee Network Key Extraction",protocol_downgrade,1,0,0,0.0
107734449_176000403,"Protocol Downgrade (No Encryption)",protocol_downgrade,0,0,0,1.2
107734449_176000403,"ARP Cache Poisoning (Simulated)",arp_spoofing,1,0,0,0.0
107734449_176000403,"DNS Poisoning (Simulated)",dns_poisoning,1,0,0,0.0
107734449_176000403,"WiFi Deauthentication Attack (Simulated)",deauthentication_attack,1,30,0,0.0
107734449_176000403,"Evil Twin Access Point (Simulated)",evil_twin_ap,1,0,0,0.0
107734449_176000403,"Traffic Fingerprinting",traffic_analysis,1,0,0,1835.1
108294558_176710095,"Unauthorized Device Enumeration",matter_eavesdropping,0,0,0,4.9
108294558_176710095,"Matter State Injection",matter_message_injection,0,0,0,3.4
108294558_176710095,"Matter Command Hijack",matter_command_hijack,0,0,0,2.4
108294558_176710095,"TCP Connection Hijack",tcp_connection_hijack,1,0,0,512.5
108294558_176710095,"TCP Man-in-the-Middle Proxy",tcp_man_in_the_middle,1,0,4,1126.9
108294558_176710095,"TCP Connection Flood DoS",network_denial_of_service,1,50,0,518.4
108294558_176710095,"Zigbee Frame Replay",protocol_replay,1,0,0,0.0
108294558_176710095,"Zigbee Network Key Extraction",protocol_downgrade,1,0,0,0.1
108294558_176710095,"Protocol Downgrade (No Encryption)",protocol_downgrade,0,0,0,1.6
108294558_176710095,"ARP Cache Poisoning (Simulated)",arp_spoofing,1,0,0,0.0
108294558_176710095,"DNS Poisoning (Simulated)",dns_poisoning,1,0,0,0.0
108294558_176710095,"WiFi Deauthentication Attack (Simulated)",deauthentication_attack,1,30,0,0.0
108294558_176710095,"Evil Twin Access Point (Simulated)",evil_twin_ap,1,0,0,0.0
108294558_176710095,"Traffic Fingerprinting",traffic_analysis,1,0,0,1838.7
108294798_176710428,"Unauthorized Device Enumeration",matter_eavesdropping,0,0,0,15.7
108294798_176710428,"Matter State Injection",matter_message_injection,0,0,0,3.1
108294798_176710428,"Matter Command Hijack",matter_command_hijack,0,0,0,2.5
108294798_176710428,"TCP Connection Hijack",tcp_connection_hijack,1,0,0,517.0
108294798_176710428,"TCP Man-in-the-Middle Proxy",tcp_man_in_the_middle,1,0,4,1124.9
108294798_176710428,"TCP Connection Flood DoS",network_denial_of_service,1,50,0,520.8
108294798_176710428,"Zigbee Frame Replay",protocol_replay,1,0,0,0.0
108294798_176710428,"Zigbee Network Key Extraction",protocol_downgrade,1,0,0,0.1
108294798_176710428,"Protocol Downgrade (No Encryption)",protocol_downgrade,0,0,0,1.7
108294798_176710428,"ARP Cache Poisoning (Simulated)",arp_spoofing,1,0,0,0.0
108294798_176710428,"DNS Poisoning (Simulated)",dns_poisoning,1,0,0,0.0
108294798_176710428,"WiFi Deauthentication Attack (Simulated)",deauthentication_attack,1,30,0,0.0
108294798_176710428,"Evil Twin Access Point (Simulated)",evil_twin_ap,1,0,0,0.0
108294798_176710428,"Traffic Fingerprinting",traffic_analysis,1,0,0,1843.0
108294939_176710668,"Unauthorized Device Enumeration",matter_eavesdropping,0,0,0,2.2
108294939_176710668,"Matter State Injection",matter_message_injection,0,0,0,4.8
108294939_176710668,"Matter Command Hijack",matter_command_hijack,0,0,0,2.3
108294939_176710668,"TCP Connection Hijack",tcp_connection_hijack,1,0,0,512.4
108294939_176710668,"TCP Man-in-the-Middle Proxy",tcp_man_in_the_middle,1,0,4,1121.9
108294939_176710668,"TCP Connection Flood DoS",network_denial_of_service,1,50,0,518.3
108294939_176710668,"Zigbee Frame Replay",protocol_replay,1,0,0,0.0
108294939_176710668,"Zigbee Network Key Extraction",protocol_downgrade,1,0,0,0.0
108294939_176710668,"Protocol Downgrade (No Encryption)",protocol_downgrade,0,0,0,1.6
108294939_176710668,"ARP Cache Poisoning (Simulated)",arp_spoofing,1,0,0,0.0
108294939_176710668,"DNS Poisoning (Simulated)",dns_poisoning,1,0,0,0.0
108294939_176710668,"WiFi Deauthentication Attack (Simulated)",deauthentication_attack,1,30,0,0.0
108294939_176710668,"Evil Twin Access Point (Simulated)",evil_twin_ap,1,0,0,0.0
108294939_176710668,"Traffic Fingerprinting",traffic_analysis,1,0,0,1840.6
108736737_177263406,"Unauthorized Device Enumeration",matter_eavesdropping,0,0,0,2.6
108736737_177263406,"Matter State Injection",matter_message_injection,0,0,0,10.6
108736737_177263406,"Matter Command Hijack",matter_command_hijack,0,0,0,78.1
108736737_177263406,"TCP Connection Hijack",tcp_connection_hijack,1,0,0,513.8
108736737_177263406,"TCP Man-in-the-Middle Proxy",tcp_man_in_the_middle,1,0,4,1126.0
108736737_177263406,"TCP Connection Flood DoS",network_denial_of_service,1,50,0,517.3
108736737_177263406,"Zigbee Frame Replay",protocol_replay,1,0,0,0.0
108736737_177263406,"Zigbee Network Key Extraction",protocol_downgrade,1,0,0,0.0
108736737_177263406,"Protocol Downgrade (No Encryption)",protocol_downgrade,0,0,0,1.6
108736737_177263406,"ARP Cache Poisoning (Simulated)",arp_spoofing,1,0,0,0.0
108736737_177263406,"DNS Poisoning (Simulated)",dns_poisoning,1,0,0,0.0
108736737_177263406,"WiFi Deauthentication Attack (Simulated)",deauthentication_attack,1,20,0,0.0
108736737_177263406,"Evil Twin Access Point (Simulated)",evil_twin_ap,1,0,0,0.0
108736737_177263406,"Traffic Fingerprinting",traffic_analysis,1,0,0,620.7
108736884_177263634,"Unauthorized Device Enumeration",matter_eavesdropping,0,0,0,2.7
108736884_177263634,"Matter State Injection",matter_message_injection,0,0,0,3.9
108736884_177263634,"Matter Command Hijack",matter_command_hijack,0,0,0,2.3
108736884_177263634,"TCP Connection Hijack",tcp_connection_hijack,1,0,0,516.6
108736884_177263634,"TCP Man-in-the-Middle Proxy",tcp_man_in_the_middle,1,0,4,1122.4
108736884_177263634,"TCP Connection Flood DoS",network_denial_of_service,1,50,0,518.5
108736884_177263634,"Zigbee Frame Replay",protocol_replay,1,0,0,0.0
108736884_177263634,"Zigbee Network Key Extraction",protocol_downgrade,1,0,0,0.1
108736884_177263634,"Protocol Downgrade (No Encryption)",protocol_downgrade,0,0,0,2.0
108736884_177263634,"ARP Cache Poisoning (Simulated)",arp_spoofing,1,0,0,0.0
108736884_177263634,"DNS Poisoning (Simulated)",dns_poisoning,1,0,0,0.0
108736884_177263634,"WiFi Deauthentication Attack (Simulated)",deauthentication_attack,1,30,0,0.0
108736884_177263634,"Evil Twin Access Point (Simulated)",evil_twin_ap,1,0,0,0.0
108736884_177263634,"Traffic Fingerprinting",traffic_analysis,1,0,0,1850.3
