scene_id,attack_name,category,severity,success,cve_reference,duration_ms
104862573_172226682,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",211.3
104862573_172226682,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",4.6
104862573_172226682,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",208.5
104862573_172226682,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24029.5
104862573_172226682,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",9.1
104862573_172226682,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",10.4
104862687_172226883,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",10.1
104862687_172226883,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",5.1
104862687_172226883,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",6.9
104862687_172226883,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",6.3
104862687_172226883,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.6
104862687_172226883,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.7
104862687_172226883,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",411.9
104862687_172226883,"Command Injection (Null Byte)",command_injection,medium,1,"",3003.3
104862687_172226883,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",4.1
104862687_172226883,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",2.6
104862687_172226883,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",565.8
104862687_172226883,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",7.8
104862687_172226883,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",210.9
104862687_172226883,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",3.1
104862687_172226883,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",208.2
104862687_172226883,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24031.1
104862687_172226883,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",9.7
104862687_172226883,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",11.4
105515235_173104215,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",12.8
105515235_173104215,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",6.2
105515235_173104215,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",7.9
105515235_173104215,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",7.2
105515235_173104215,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.7
105515235_173104215,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.7
105515235_173104215,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",412.3
105515235_173104215,"Command Injection (Null Byte)",command_injection,medium,1,"",3002.9
105515235_173104215,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",4.8
105515235_173104215,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",4.3
105515235_173104215,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",565.8
105515235_173104215,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",6.5
105515235_173104215,"State Manipulation (Sensor Disarm)",state_manipulation,critical,1,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",213.9
105515235_173104215,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",4.3
105515235_173104215,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",209.3
105515235_173104215,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24021.8
105515235_173104215,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",7.8
105515235_173104215,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",10.6
105515403_173104449,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",6.2
105515403_173104449,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",5.8
105515403_173104449,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",9.0
105515403_173104449,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",6.2
105515403_173104449,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.6
105515403_173104449,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.5
105515403_173104449,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",415.8
105515403_173104449,"Command Injection (Null Byte)",command_injection,medium,1,"",3003.8
105515403_173104449,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",3.9
105515403_173104449,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",2.6
105515403_173104449,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",566.6
105515403_173104449,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",6.4
105515403_173104449,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",216.3
105515403_173104449,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",4.2
105515403_173104449,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",214.9
105515403_173104449,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24026.1
105515403_173104449,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",9.5
105515403_173104449,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",8.8
105515541_173104641,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",11.4
105515541_173104641,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",4.7
105515541_173104641,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",6.4
105515541_173104641,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",3.3
105515541_173104641,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.7
105515541_173104641,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.8
105515541_173104641,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",419.2
105515541_173104641,"Command Injection (Null Byte)",command_injection,medium,1,"",3004.6
105515541_173104641,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",3.7
105515541_173104641,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",2.6
105515541_173104641,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",568.7
105515541_173104641,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",7.0
105515541_173104641,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",217.9
105515541_173104641,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",5.0
105515541_173104641,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",216.7
105515541_173104641,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24037.6
105515541_173104641,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",9.4
105515541_173104641,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",15.7
106366248_174226527,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",13.5
106366248_174226527,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",7.5
106366248_174226527,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",9.2
106366248_174226527,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",5.4
106366248_174226527,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.6
106366248_174226527,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.1
106366248_174226527,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",417.1
106366248_174226527,"Command Injection (Null Byte)",command_injection,medium,1,"",3004.1
106366248_174226527,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",5.3
106366248_174226527,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",4.0
106366248_174226527,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",564.5
106366248_174226527,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",8.9
106366248_174226527,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",217.3
106366248_174226527,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",5.6
106366248_174226527,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",213.2
106366248_174226527,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24042.1
106366248_174226527,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",9.9
106366248_174226527,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",10.2
106366371_174226743,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",14.9
106366371_174226743,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",4.7
106366371_174226743,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",9.0
106366371_174226743,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",6.1
106366371_174226743,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.7
106366371_174226743,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.2
106366371_174226743,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",412.0
106366371_174226743,"Command Injection (Null Byte)",command_injection,medium,1,"",3003.4
106366371_174226743,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",5.2
106366371_174226743,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",4.1
106366371_174226743,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",593.2
106366371_174226743,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",8.7
106366371_174226743,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",222.0
106366371_174226743,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",6.2
106366371_174226743,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",214.9
106366371_174226743,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24039.7
106366371_174226743,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",9.3
106366371_174226743,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",10.2
106878915_174887025,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",17.4
106878915_174887025,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",6.8
106878915_174887025,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",6.6
106878915_174887025,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",4.8
106878915_174887025,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.7
106878915_174887025,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.5
106878915_174887025,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",422.1
106878915_174887025,"Command Injection (Null Byte)",command_injection,medium,1,"",3005.4
106878915_174887025,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",2.7
106878915_174887025,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",4.1
106878915_174887025,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",571.6
106878915_174887025,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",8.3
106878915_174887025,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",210.2
106878915_174887025,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",6.3
106878915_174887025,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",217.4
106878915_174887025,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24036.3
106878915_174887025,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",7.9
106878915_174887025,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",10.9
106879080_174887211,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",5.9
106879080_174887211,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",4.9
106879080_174887211,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",8.5
106879080_174887211,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",7.5
106879080_174887211,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.5
106879080_174887211,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.3
106879080_174887211,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",417.4
106879080_174887211,"Command Injection (Null Byte)",command_injection,medium,1,"",3003.7
106879080_174887211,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",5.3
106879080_174887211,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",3.5
106879080_174887211,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",572.5
106879080_174887211,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",8.5
106879080_174887211,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",213.5
106879080_174887211,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",6.6
106879080_174887211,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",213.1
106879080_174887211,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24036.2
106879080_174887211,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",10.3
106879080_174887211,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",13.7
107734110_175999914,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",30.0
107734110_175999914,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",7.0
107734110_175999914,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",9.1
107734110_175999914,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",8.3
107734110_175999914,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",3.3
107734110_175999914,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.7
107734110_175999914,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",427.0
107734110_175999914,"Command Injection (Null Byte)",command_injection,medium,1,"",3005.1
107734110_175999914,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",3.9
107734110_175999914,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",4.7
107734110_175999914,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",574.5
107734110_175999914,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",9.2
107734110_175999914,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",213.0
107734110_175999914,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",6.2
107734110_175999914,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",215.4
107734110_175999914,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24029.3
107734110_175999914,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",5.0
107734110_175999914,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",10.0
107734176_176000019,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",17.7
107734176_176000019,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",5.0
107734176_176000019,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",6.9
107734176_176000019,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",5.6
107734176_176000019,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.5
107734176_176000019,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.7
107734176_176000019,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",419.2
107734176_176000019,"Command Injection (Null Byte)",command_injection,medium,1,"",3003.7
107734176_176000019,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",3.5
107734176_176000019,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",2.7
107734176_176000019,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",562.6
107734176_176000019,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",3.9
107734176_176000019,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",211.5
107734176_176000019,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",5.8
107734176_176000019,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",206.1
107734176_176000019,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24032.7
107734176_176000019,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",8.8
107734176_176000019,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",10.3
107734449_176000403,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",30.9
107734449_176000403,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",6.4
107734449_176000403,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",4.0
107734449_176000403,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",5.4
107734449_176000403,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.8
107734449_176000403,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",5.5
107734449_176000403,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",423.4
107734449_176000403,"Command Injection (Null Byte)",command_injection,medium,1,"",3003.6
107734449_176000403,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",5.6
107734449_176000403,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",4.0
107734449_176000403,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",569.6
107734449_176000403,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",9.8
107734449_176000403,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",221.1
107734449_176000403,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",5.8
107734449_176000403,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",214.9
107734449_176000403,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24036.5
107734449_176000403,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",10.0
107734449_176000403,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",12.0
108294558_176710095,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",17.5
108294558_176710095,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",5.0
108294558_176710095,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",5.9
108294558_176710095,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",6.1
108294558_176710095,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.6
108294558_176710095,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",3.6
108294558_176710095,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",411.4
108294558_176710095,"Command Injection (Null Byte)",command_injection,medium,1,"",3001.5
108294558_176710095,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",4.4
108294558_176710095,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",3.9
108294558_176710095,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",568.7
108294558_176710095,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",9.0
108294558_176710095,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",222.5
108294558_176710095,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",6.8
108294558_176710095,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",213.9
108294558_176710095,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24038.1
108294558_176710095,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",10.1
108294558_176710095,"Out-of-Bounds Write (Schedule Array)",buffer_overflow,high,1,"CVE-2021-33104 (IoT OOB write vulnerability)",11.1
108294798_176710428,"Buffer Overflow (Command Buffer)",buffer_overflow,high,1,"CVE-2020-12695 (UPnP buffer overflow in IoT devices)",18.6
108294798_176710428,"Buffer Overflow (SET_ID)",buffer_overflow,medium,1,"CVE-2021-28372 (ThroughTek IoT device overflow)",3.5
108294798_176710428,"Authentication Bypass (No Token)",authentication_bypass,critical,1,"CVE-2019-19356 (Netis router auth bypass)",8.0
108294798_176710428,"Authentication Bypass (Weak Token Validation)",authentication_bypass,low,0,"CVE-2020-25078 (D-Link DCS camera hardcoded credentials)",5.2
108294798_176710428,"Information Disclosure (Debug Dump)",information_disclosure,low,0,"CVE-2021-36260 (Hikvision debug endpoint info disclosure)",2.7
108294798_176710428,"Information Disclosure (Token Leakage)",information_disclosure,informational,0,"",13.1
108294798_176710428,"Command Injection (Newline)",command_injection,low,0,"CVE-2019-17621 (D-Link command injection)",424.1
108294798_176710428,"Command Injection (Null Byte)",command_injection,medium,1,"",3004.4
108294798_176710428,"Firmware Update Buffer Overflow",firmware_update_attack,critical,1,"CVE-2022-25845 (Firmware update vulnerability in smart devices)",5.8
108294798_176710428,"Unsigned Firmware Update",firmware_update_attack,low,0,"CVE-2020-10882 (TP-Link unsigned firmware update)",4.2
108294798_176710428,"Denial of Service (Command Flood)",denial_of_service,medium,1,"",594.3
108294798_176710428,"Denial of Service (Large Payload)",denial_of_service,medium,1,"",9.2
108294798_176710428,"State Manipulation (Sensor Disarm)",state_manipulation,low,0,"CVE-2019-9483 (SimpliSafe alarm disarm vulnerability)",213.1
108294798_176710428,"State Manipulation (Calibration Abuse)",state_manipulation,low,0,"",6.5
108294798_176710428,"Replay Attack",replay_attack,low,0,"CVE-2018-11714 (Zigbee replay vulnerability)",213.4
108294798_176710428,"Protocol Fuzzing (Random)",protocol_fuzzing,high,1,"",24039.0
108294798_176710428,"Format String Attack",protocol_fuzzing,high,1,"CVE-2019-14889 (libssh format string vulnerability)",5.8
